anho,universidad,nivel,unidad_academica,programa_curso,matriculados_m,matriculados_h,matriculados_t,egresados_m,egresados_h,egresados_t,total_general,docentes_m,docentes_h,docentes_t,area_conocimiento
2015,UNI,P,Escuela de Posgrado,Especializacion Atencion Integral de la Niñez,5,0,5,0,0,0,5,0,0,0,Salud
2015,UNI,P,Escuela de Posgrado,Maestria Atenc. Niñez Unt. De la Niñez,13,1,14,0,0,0,14,0,0,0,Salud
2015,UNI,P,Escuela de Posgrado,Maestria en Ciencias Forenses,0,1,1,0,0,0,1,0,0,0,Derecho y Ciencias Sociales
2015,UNI,P,Escuela de Posgrado,Maestria en Docencia e Investigacion Universitaria,2,0,2,0,0,0,2,0,0,0,Educacion y Humanidades
2015,UNI,P,Escuela de Posgrado,Maestria Gerencia Servicios Salud Publica,14,3,17,0,0,0,17,0,0,0,Salud
2015,UNI,P,Escuela de Posgrado,Maestria en Gestion Ambiental,1,1,2,0,0,0,2,0,0,0,Ingenieria y Tecnologia
2015,UNC,G,Facultad de Ciencias Agrarias,Ciencias Agrarias,198,340,538,58,20,78,616,110,58,168,Ciencias Agrarias
2015,UNC,G,Facultad de Ciencias Economicas y Administracion,Ciencias Economicas y Administracion,413,432,845,38,17,55,900,41,58,99,Ciencias Economicas y Administracion
2015,UNC,P,Rectorado,Especializacion en Didactica Superior - Sede Concepcion,76,35,111,0,0,0,111,9,12,21,Educacion y Humanidades
2015,UNC,G,Facultad de Humanidades y Ciencias de la Educacion,Humanidades y Ciencias de la Educacion,262,82,344,12,51,63,407,59,31,90,Educacion y Humanidades
2015,UNC,G,Facultad de Ciencias Exactas y Tecnologicas,Ciencias Exactas y Tecnologicas,61,113,174,0,0,0,174,14,23,37,Ingenieria y Tecnologia
2015,UNC,G,Facultad de Odontologia,Odontologia,148,66,214,7,3,10,224,30,38,68,Salud
2015,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Educacion con enfasis en Evaluacion,20,7,27,0,0,0,27,4,1,5,Educacion y Humanidades
2015,UNC,P,Ciencias Economicas y Administracion,Maestria en Administracion y Direccion de Empresas,10,5,15,0,0,0,15,3,5,8,Ciencias Economicas y Administracion
2015,UNC,P,Humanidades y Ciencias de la Educacion,Maestria en Investigacion Cientifica,18,4,22,0,0,0,22,3,3,6,Educacion y Humanidades
2015,UNVES,P,Escuela de Posgrado,Especializacion en Metodologia de la Investigacion Cientifica - Plan 2015,26,16,42,0,0,0,42,4,4,8,Educacion y Humanidades
2015,UNVES,G,Ciencias Economicas,Ciencias Economicas,414,197,611,65,39,104,715,64,56,120,Ciencias Economicas y Administracion
2015,UNVES,G,Filosofia y Ciencias Humanas,Filosofia y Ciencias Humanas,95,58,153,31,10,41,194,52,30,82,Educacion y Humanidades
2015,UNC,P,Rectorado,Especializacion en Didactica Superior - Sede Horqueta,23,16,39,0,0,0,39,3,3,6,Educacion y Humanidades
2015,UNC,G,Facultad de Medicina,Medicina,300,219,519,29,9,38,557,49,65,114,Salud
2015,UNVES,G,Ciencias Agrarias,Ciencias Agrarias,102,191,293,5,0,5,298,39,83,122,Ciencias Agrarias
2015,UNVES,G,Ciencias Fisicas Quimicas y Matematicas,Ciencias Fisicas Quimicas y Matematicas,93,76,169,0,1,1,170,80,76,156,Ciencias Basicas
2015,UNVES,G,Escuela de Gastronomia Hoteleria y Turismo,Escuela de Gastronomia Hoteleria y Turismo,35,6,41,1,1,2,43,17,31,48,Multidisciplinaria
2015,UNVES,G,Ingenieria y Arquitectura,Ingenieria y Arquitectura,75,80,155,0,0,0,155,120,72,192,Ingenieria y Tecnologia
2015,UNVES,G,Escuela de Arte y Cultura,Escuela de Arte y Cultura,4,5,9,0,0,0,9,7,4,11,Educacion y Humanidades
2015,UNVES,G,Ciencias de la Salud,Ciencias de la Salud,201,99,300,98,7,105,405,99,57,156,Salud
2015,UNVES,G,Ciencias Sede Pedro Juan Caballero,Ciencias,210,125,335,0,0,0,335,52,44,96,Multidisciplinaria
2015,UNVES,G,Ciencias Sede Caazapa,Ciencias,376,231,607,13,13,26,633,133,107,240,Multidisciplinaria
2015,UNVES,G,Ciencias Sede Paraguari,Ciencias,76,103,179,0,2,2,181,51,49,100,Multidisciplinaria
2015,UNVES,G,Politecnica,Politecnica,80,255,335,30,36,66,401,23,86,109,Ingenieria y Tecnologia
2015,UNVES,G,Ciencias Sede Yuty,Ciencias,88,48,136,0,0,0,136,25,23,48,Multidisciplinaria
2015,UNVES,P,Escuela de Posgrado,Especializacion en Didactica Superior Universitaria Villarrica - Plan 2015,22,14,36,0,0,0,36,3,4,7,Educacion y Humanidades
2015,UNVES,G,Ciencias Sede Carapegua,Ciencias,390,345,735,2,1,3,738,110,126,236,Multidisciplinaria
2015,UNCA,P,Ciencias Medicas,Curso de Especialista en Cirugia General y Oncologica,6,15,21,0,0,0,21,3,8,11,Salud
2015,UNVES,P,Escuela de Posgrado,Actualizacion: Tutoria para la Direccion de Proyectos de Investigacion - Plan 2015,9,9,18,9,9,18,36,1,1,2,Educacion y Humanidades
2015,UNVES,P,Escuela de Posgrado,Actualizacion: Tecnicas de Litigacion Oral y Publica - Plan 2015,12,17,29,12,17,29,58,2,0,2,Derecho y Ciencias Sociales
2015,UNCA,G,Ciencias de la Salud,Ciencias de la Salud,129,30,159,20,6,26,185,74,31,105,Salud
2015,UNCA,G,Ciencias de la Produccion,Ciencias de la Produccion,403,737,1140,16,23,39,1179,144,193,337,Ciencias Agrarias
2015,UNCA,G,Ciencias Economicas,Ciencias Economicas,339,209,548,13,6,19,567,65,73,138,Ciencias Economicas y Administracion
2015,UNVES,P,Escuela de Posgrado,Especializacion en Tributacion y Contabilidad Fiscal - Plan 2015,16,5,21,0,0,0,21,5,3,8,Ciencias Economicas y Administracion
2015,UNCA,G,Odontologia,Odontologia,149,53,202,14,3,17,219,40,38,78,Salud
2015,UNCA,G,Ciencias Medicas,Ciencias Medicas,136,103,239,22,8,30,269,50,54,104,Salud
2015,UNCA,G,Ciencias y Tecnologias,Ciencias y Tecnologias,101,292,393,0,0,0,393,23,86,109,Ingenieria y Tecnologia
2015,UNI,P,Escuela de Posgrado,Maestria en Gestion de la Energia,5,23,28,0,0,0,28,0,0,0,Ingenieria y Tecnologia
2015,UNCA,P,Ciencias de la Produccion,Diplomado en Elaboracion y Evaluacion de Proyectos,31,32,63,0,0,0,63,0,2,2,Multidisciplinaria
2015,UNCA,P,Ciencias de la Salud,Especializacion en Administracion Hospitalaria y Sistemas de Salud,40,16,56,0,0,0,56,4,3,7,Salud
2015,UNCA,G,Ciencias Sociales y Politicas,Ciencias Sociales y Politicas,134,138,272,21,15,36,308,31,67,98,Derecho y Ciencias Sociales
2015,UNVES,P,Escuela de Posgrado,Actualizacion: Tecnicas de Diagnostico de la Personalidad - Plan 2015,3,2,5,3,5,8,13,0,1,1,Salud
2015,UNCA,P,Ciencias Medicas,Curso de Especialista en Ecografia General - 4ta. Promocion,25,38,63,0,0,0,63,0,13,13,Salud
2015,UNCA,P,Ciencias Medicas,Curso de Especialista y Diplomado en Neonatologia,53,16,69,0,0,0,69,2,8,10,Salud
2015,UNCA,P,Ciencias Medicas,Curso de Especialista en Anatomia Patologica,1,1,2,0,0,0,2,0,0,0,Salud
2015,UNCA,P,Ciencias Medicas,Curso de Especialista en Oncologia Clinica,6,3,9,0,0,0,9,0,0,0,Salud
2015,UNCA,P,Ciencias Medicas,Curso de Especialista en Oncologia Radiante,2,1,3,0,0,0,3,0,0,0,Salud
2015,UNCA,P,Ciencias Medicas,Curso de Especialista en Emergentologia,37,25,62,0,0,0,62,2,11,13,Salud
2015,UNICAN,G,Ciencias y Tecnologia,Ciencias y Tecnologia,57,162,219,0,0,0,219,18,25,43,Ingenieria y Tecnologia
2015,UNICAN,G,Ciencias Juridicas,Ciencias Juridicas,138,111,249,0,0,0,249,25,30,55,Derecho y Ciencias Sociales
2015,UNICAN,G,Ciencias Agropecuarias y Ambientales,Ciencias Agropecuarias y Ambientales,24,86,110,0,0,0,110,18,28,46,Ciencias Agrarias
2015,UNCA,P,Ciencias y Tecnologias,Especializacion en Didactica Universitaria,19,39,58,0,0,0,58,10,5,15,Educacion y Humanidades
2015,UNICAN,G,Ciencias Veterinarias,Ciencias Veterinarias,31,38,69,0,0,0,69,5,13,18,Ciencias Veterinarias
2015,UNICAN,G,Ciencias de la Salud,Ciencias de la Salud,34,7,41,0,0,0,41,16,9,25,Salud
2015,UNICAN,G,Ciencias Economicas,Ciencias Economicas,434,266,700,0,0,0,700,72,75,147,Ciencias Economicas y Administracion
2014,UNA,G,FLACSO/Paraguay,Teorias y Enfoques del Desarrollo - Metodos Etnograficos,29,20,49,29,20,49,98,0,0,0,Ciencias Sociales
2014,UNA,G,ITS,Trabajo Social,260,77,337,25,2,27,701,0,0,0,Ciencias Sociales
2014,UNA,G,Derecho y Ciencias Sociales,Derecho Notariado Ciencias Sociales y Ciencias Politicas,4720,3967,8687,503,371,874,9561,0,0,0,Derecho y Ciencias Sociales
2014,UNA,G,Ciencias Medicas,Medicina y Cirugia - Kinesiologia y Fisioterapia Instrumentacion,789,540,1329,61,50,111,1440,0,0,0,Salud
2014,UNA,G,Ingenieria,Civil-Electromecanica-Industrial-Geografica-Mecatronica-Mecanica-Electronica,280,1382,1662,34,115,149,1811,0,0,0,Ingenieria y Tecnologia
2014,UNA,G,Ciencias Economicas,Contaduria Publica-Economia-Administracion-CAES,10914,6933,17847,1462,781,2243,20090,0,0,0,Ciencias Economicas y Administracion
2014,UNA,G,Odontologia,Odontologia,281,38,319,47,5,52,371,0,0,0,Salud
2014,UNA,G,Ciencias Quimicas,Farmacia-Bioquimica-Nutricion-Ing. Quimica-Quimica Industrial,379,1149,1528,19,113,132,1660,0,0,0,Salud
2014,UNA,G,Filosofia,Lengua-Filosofia-Historia-Letras-Ciencias de la Educacion-Ciencias de la Comunicacion y Psicologia,2467,1060,3527,109,269,378,3905,0,0,0,Educacion y Humanidades
2014,UNA,G,Ciencias Veterinarias,Veterinaria,1784,1242,3026,116,102,218,3244,0,0,0,Ciencias Veterinarias
2014,UNA,G,Ciencias Agrarias,Ing. Agronomica-Forestal-Ecologia Humana-Ambiental-Agroalimentaria-Lic. Adm. Agropecuaria,2375,1590,3965,208,159,367,4332,0,0,0,Ciencias Agrarias
2014,UNA,G,FACEN,Matematica-Estadistica-Biologia-Biotecnologia-Matematica Pura,995,1851,2846,30,75,105,2951,0,0,0,Ciencias Basicas
2014,UNA,G,Arquitectura-Diseno y Arte,Arquitectura-Diseno Industrial-Lic. Musica-Danza-Artes Visuales-Diseno de Indumentaria,1757,3084,4841,16,30,46,4887,0,0,0,Ingenieria y Tecnologia
2014,UNA,G,Politecnica,Ing. Aeronautica-Electricidad-Marketing-Tecnicos y Licenciaturas,4114,1897,6011,57,51,108,6119,0,0,0,Ingenieria y Tecnologia
2014,UNA,G,IAB,Enfermeria-Obstetricia,333,1265,1598,0,0,80,0,0,0,0,Salud
2014,UNA,P,Rectorado-FLACSO-ITS,Capacitaciones Especializaciones y Maestrias,462,212,674,21,13,34,708,0,0,0,Multidisciplinaria
2014,UNA,P,Derecho y Ciencias Sociales,Maestrias - Doctorados,333,335,668,150,58,208,876,0,0,0,Derecho y Ciencias Sociales
2014,UNA,P,Ciencias Medicas,Especializaciones varias,220,261,481,41,21,62,543,0,0,0,Salud
2014,UNA,P,Ingenieria,Curso de Actualizacion en Perfil 4 WIN,0,0,0,6,31,37,37,0,0,0,Ingenieria y Tecnologia
2014,UNA,P,Ciencias Economicas,Capacitaciones Especializaciones y Maestrias,815,550,1365,419,217,636,2001,0,0,0,Ciencias Economicas y Administracion
2014,UNA,P,Odontologia,Capacitaciones Especializaciones,147,47,194,145,51,196,390,0,0,0,Salud
2014,UNA,P,Ciencias Quimicas,Actualizaciones en Plan de Negocio y Pyto de Inversion Especializaciones en Farmacia Maestrias en Quimica Industrial y Doctorado en Ciencias Farmaceutica,216,70,286,21,3,24,310,0,0,0,Ciencias Basicas
2014,UNA,P,Ciencias Veterinarias,Maestria en Medicina Veterinaria en Produccion Animal en Sanidad Animal y Piscicultura,41,51,92,0,0,0,92,0,0,0,Ciencias Veterinarias
2014,UNA,P,Filosofia,Maestria en Ciencias de la Educacion Especializacion en Didactica Universitaria Maestria en Psicologia Maestria en Filosofia Politica Especializacion en Gestion Educativa,102,170,272,21,50,71,343,0,0,0,Educacion y Humanidades
2014,UNA,P,Ciencias Agrarias,Didactica Universitaria-Gestion de Agronegocios-Zootecnia-Fitosanidad-Desarrollo Rural,234,187,421,224,158,382,803,0,0,0,Ciencias Agrarias
2014,UNA,P,FACEN,Maestria en Ciencias Fisicas-Didactica Universitaria-Sistemas de Produccion,151,74,225,0,0,0,225,0,0,0,Ciencias Basicas
2014,UNA,P,Arquitectura Diseño y Arte,Maestria en Tecnologia de la Arquitectura,12,18,30,0,0,0,30,0,0,0,Ingenieria y Tecnologia
2014,UNA,P,Politecnica,Capacitaciones Especializaciones y Maestrias,205,254,459,69,59,128,587,0,0,0,Ingenieria y Tecnologia
2014,UNA,P,IAB,Especializacion en Enfermeria-Capacitacion en Didactica Universitaria-Especializacion en Enfermeria en Cuidados Criticos del Adulto-Obstetricia,406,84,490,74,29,103,593,0,0,0,Salud
2014,UNA,P,IICS,Maestria en Ciencias Biomedicas-Metodologia de la Investigacion I y II,57,12,69,0,0,0,69,0,0,0,Salud
2014,UNE,G,Politecnica,Analisis de Sistemas,97,218,315,8,15,23,338,0,0,0,Ingenieria y Tecnologia
2014,UNE,G,Politecnica,Ingenieria Electrica,87,251,338,5,12,17,355,0,0,0,Ingenieria y Tecnologia
2014,UNE,G,Politecnica,Turismo,175,45,220,20,5,25,245,0,0,0,Multidisciplinaria
2014,UNE,G,Politecnica,Ingenieria de Sistemas,81,146,227,15,20,35,262,0,0,0,Ingenieria y Tecnologia
2014,UNE,G,Filosofia,Psicologia,584,186,770,99,20,119,889,0,0,0,Salud
2014,UNE,G,Filosofia,Matematica,79,47,126,20,6,26,152,0,0,0,Ciencias Basicas
2014,UNE,G,Filosofia,Ciencias de la Comunicacion,109,63,172,7,6,13,185,0,0,0,Educacion y Humanidades
2014,UNE,G,Filosofia,Ciencias de la Educacion,73,16,89,5,3,8,97,0,0,0,Educacion y Humanidades
2014,UNE,G,Filosofia,Historia,15,13,28,2,2,4,32,0,0,0,Educacion y Humanidades
2014,UNE,G,Filosofia,Filosofia,4,45,49,0,1,1,50,0,0,0,Educacion y Humanidades
2014,UNE,G,Filosofia,Letras,34,15,49,6,5,11,60,0,0,0,Educacion y Humanidades
2014,UNE,G,Ciencias Economicas,Contabilidad,914,468,1382,67,35,102,1484,0,0,0,Ciencias Economicas y Administracion
2014,UNE,G,Ciencias Economicas,Administracion,348,249,597,15,7,22,619,0,0,0,Ciencias Economicas y Administracion
2014,UNE,G,Ciencias Economicas,Economia,157,132,289,10,11,21,310,0,0,0,Ciencias Economicas y Administracion
2014,UNE,G,Ingenieria Agronomica,Agronomia,130,170,300,6,29,35,335,0,0,0,Ciencias Agrarias
2014,UNE,G,Ingenieria Agronomica,Ambiental,150,120,270,12,4,16,286,0,0,0,Ciencias Agrarias
2014,UNE,G,Ingenieria Agronomica,Filial Salto del Guaira,95,85,180,4,7,11,191,0,0,0,Ciencias Agrarias
2014,UNE,G,Derecho y Ciencias Sociales,Derecho,435,400,835,65,62,127,962,0,0,0,Derecho y Ciencias Sociales
2014,UNE,G,Derecho y Ciencias Sociales,Ciencias Politicas,20,15,35,10,6,16,51,0,0,0,Derecho y Ciencias Sociales
2014,UNE,G,Derecho y Ciencias Sociales,Notariado,66,26,92,14,3,17,109,0,0,0,Derecho y Ciencias Sociales
2014,UNE,G,Ciencias de la Salud,Carrera de Medicina,355,207,562,47,27,74,636,0,0,0,Salud
2014,UNE,G,Ciencias de la Salud,Carrera de Enfermeria,122,27,149,54,5,59,208,0,0,0,Salud
2014,UNE,G,Escuela Superior de Educacion Cruce Itakyry,Contabilidad,81,40,121,6,7,13,134,0,0,0,Ciencias Economicas y Administracion
2014,UNE,G,Escuela Superior de Educacion Cruce Itakyry,Ingenieria Agronomica,36,86,122,1,10,11,133,0,0,0,Ciencias Agrarias
2014,UNE,G,Escuela Superior de Bellas Artes,Teatro,6,13,19,0,0,0,19,0,0,0,Educacion y Humanidades
2014,UNE,G,Escuela Superior de Bellas Artes,Danza,4,10,14,0,0,0,14,0,0,0,Educacion y Humanidades
2014,UNE,G,Escuela Superior de Bellas Artes,Artes Visuales,14,14,28,0,0,0,28,0,0,0,Educacion y Humanidades
2014,UNE,G,Escuela Superior de Bellas Artes,Musica,33,23,56,0,0,0,56,0,0,0,Educacion y Humanidades
2014,UNE,P,Politecnica,Maestria en Ingenieria Electrica,4,22,26,0,3,3,29,0,0,0,Ingenieria y Tecnologia
2014,UNE,P,Politecnica,Especializacion en Desarrollo de Sistema para Ambiente Internet,7,2,9,0,0,0,9,0,0,0,Ingenieria y Tecnologia
2014,UNE,P,Politecnica,Maestria en Informatica y Computacion,7,7,14,1,2,3,17,0,0,0,Ingenieria y Tecnologia
2014,UNE,P,Filosofia,Maestria en Psicologia Laboral,13,2,15,0,0,0,15,0,0,0,Salud
2014,UNE,P,Filosofia,Maestria en Educacion Superior,7,5,12,0,0,0,12,0,0,0,Educacion y Humanidades
2014,UNE,P,Filosofia,Especializacion en Didactica Universitaria,31,15,46,0,0,0,46,0,0,0,Educacion y Humanidades
2014,UNE,P,Filosofia,Maestria en Historia del Paraguay,4,8,12,0,0,0,12,0,0,0,Educacion y Humanidades
2014,UNE,P,Filosofia,Postgrado de Especializacion en Didactica Universitaria,99,47,146,0,0,0,146,0,0,0,Educacion y Humanidades
2014,UNE,P,Filosofia,Especializacion en Mediacion y Resolucion de Conflictos,17,7,24,15,7,22,46,0,0,0,Derecho y Ciencias Sociales
2014,UNE,P,Filosofia,Especializacion en Lengua Guarani,8,2,10,0,0,0,10,0,0,0,Educacion y Humanidades
2014,UNE,P,Filosofia,Especializacion en Psicologia Clinica,24,6,30,0,0,0,30,0,0,0,Salud
2014,UNE,P,Ciencias Economicas,Especializacion en Auditoria y Control de Gestion,18,8,26,0,0,0,26,0,0,0,Ciencias Economicas y Administracion
2014,UNE,P,Ciencias Economicas,Especializacion en Finanzas con enfasis en Proyectos de Inversion,5,17,22,0,0,0,22,0,0,0,Ciencias Economicas y Administracion
2014,UNE,P,Ciencias Economicas,Maestria en Administracion de Empresas,11,9,20,0,0,0,20,0,0,0,Ciencias Economicas y Administracion
2014,UNE,P,Ciencias Economicas,Maestria en Gerenciamiento Deportivo,7,8,15,0,0,0,15,0,0,0,Ciencias Economicas y Administracion
2014,UNE,P,Ciencias de la Salud,Especializacion Ecografia General Obstetrica y Ginecologica,12,18,30,0,0,0,30,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Clinica Pediatrica,7,1,8,3,2,5,13,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Ginecologia y Obstetricia,5,2,7,4,2,6,13,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Medicina Interna,10,8,18,1,0,1,19,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Cirugia General,1,20,21,0,0,0,21,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Gestion de Servicios de Salud,24,6,30,0,0,0,30,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Enfermeria de Cuidados Criticos del Adulto,20,2,22,0,0,0,22,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Medicina Familiar y Comunitaria,5,2,7,0,0,0,7,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Especializacion Enfermeria en Emergencias y Urgencias,19,7,26,0,0,0,26,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Maestria en Ciencias Medicas,12,17,29,0,0,0,29,0,0,0,Salud
2014,UNE,P,Ciencias de la Salud,Doctorado en Ciencias Medicas,1,4,5,0,1,1,6,0,0,0,Salud
2014,UNE,P,Escuela de Posgrado,Capacitacion en Ingles,10,1,11,0,0,0,11,0,0,0,Educacion y Humanidades
2014,UNE,P,Escuela de Posgrado,Curso de Especializacion en Didactica Universitaria,96,44,140,33,11,44,184,0,0,0,Educacion y Humanidades
2014,UNE,P,Escuela de Posgrado,Curso de Especializacion en Administracion Publica,24,15,39,5,5,10,49,0,0,0,Ciencias Economicas y Administracion
2014,UNE,P,Escuela de Posgrado,Maestria en Ciencias Sociales,24,23,47,3,6,9,56,0,0,0,Derecho y Ciencias Sociales
2014,UNE,P,Escuela de Posgrado,Maestria en Investigacion Cientifica,43,25,68,0,0,0,68,0,0,0,Multidisciplinaria
2014,UNE,P,Escuela de Posgrado,Maestria en Comunicacion para el Desarrollo,5,2,7,0,0,0,7,0,0,0,Educacion y Humanidades
2014,UNE,P,Escuela de Posgrado,Maestria en Gestion y Politica Universitaria,6,6,12,0,0,0,12,0,0,0,Educacion y Humanidades
2014,UNE,P,Escuela de Posgrado,Doctorado en Educacion con enfasis en Gestion de la Educacion Superior,9,13,22,0,0,0,22,0,0,0,Educacion y Humanidades
2014,UNP,G,Ciencias Contables Administrativas y Economicas,Auditoria y Contaduria Publica,40,16,56,4,4,8,64,0,0,0,Ciencias Economicas y Administracion
2014,UNP,G,Ciencias Contables Administrativas y Economicas,Ciencias Administrativas,298,182,480,11,2,13,493,0,0,0,Ciencias Economicas y Administracion
2014,UNP,G,Ciencias Contables Administrativas y Economicas,Ciencias Contables,238,141,379,1,1,2,381,0,0,0,Ciencias Economicas y Administracion
2014,UNP,G,Ciencias Agropecuarias y Desarrollo Rural,Ingenieria Agropecuaria,102,186,288,0,0,0,288,0,0,0,Ciencias Agrarias
2014,UNP,G,Ciencias Agropecuarias y Desarrollo Rural,Tecnico en Establecimiento Ganadero,18,25,43,0,0,0,43,0,0,0,Ciencias Agrarias
2014,UNP,G,Derecho Ciencias Politicas y Sociales,Derecho,443,314,757,0,0,0,757,0,0,0,Derecho y Ciencias Sociales
2014,UNP,G,Derecho Ciencias Politicas y Sociales,Ciencias Politicas,21,13,34,0,0,0,34,0,0,0,Derecho y Ciencias Sociales
2014,UNP,G,Derecho Ciencias Politicas y Sociales,Trabajo Social,52,6,58,0,0,0,58,0,0,0,Derecho y Ciencias Sociales
2014,UNP,G,Derecho Ciencias Politicas y Sociales,Notariado,6,1,7,0,0,0,7,0,0,0,Derecho y Ciencias Sociales
2014,UNP,G,Humanidades y Ciencias de la Educacion,Ciencias de la Educacion,124,31,155,10,1,11,166,0,0,0,Educacion y Humanidades
2014,UNP,G,Humanidades y Ciencias de la Educacion,Estadistica,1,1,2,0,0,0,2,0,0,0,Ciencias Basicas
2014,UNP,G,Humanidades y Ciencias de la Educacion,Matematica,24,18,42,1,0,1,43,0,0,0,Ciencias Basicas
2014,UNP,G,Humanidades y Ciencias de la Educacion,Psicologia con Orientacion Educacional,31,7,38,8,1,9,47,0,0,0,Salud
2014,UNP,G,Humanidades y Ciencias de la Educacion,Psicologia Laboral,111,18,129,3,0,3,132,0,0,0,Salud
2014,UNP,G,Humanidades y Ciencias de la Educacion,Profesorado en Informatica,6,6,12,25,10,35,47,0,0,0,Educacion y Humanidades
2014,UNP,G,Humanidades y Ciencias de la Educacion,Profesorado en Ciencias Sociales,14,4,18,0,0,0,18,0,0,0,Educacion y Humanidades
2014,UNP,G,Ciencias Aplicadas,Analisis de Sistema,94,135,229,0,0,0,229,0,0,0,Ingenieria y Tecnologia
2014,UNP,G,Ciencias Aplicadas,Ciencias Ambientales,90,79,169,0,0,0,169,0,0,0,Ciencias Agrarias
2014,UNP,G,Ciencias Aplicadas,Ingenieria Ambiental,29,19,48,0,0,0,48,0,0,0,Ingenieria y Tecnologia
2014,UNP,G,Ciencias Aplicadas,Educacion Fisica,28,40,68,0,0,0,68,0,0,0,Educacion y Humanidades
2014,UNP,G,Ciencias Aplicadas,Enfermeria,93,39,132,0,0,0,132,0,0,0,Salud
2014,UNP,G,Ciencias Aplicadas,Ingenieria Industrial,110,214,324,0,0,0,324,0,0,0,Ingenieria y Tecnologia
2014,UNP,G,Ciencias Aplicadas,Tec. Sup. en Terapia Fisica,9,4,13,0,0,0,13,0,0,0,Salud
2014,UNP,P,Derecho Ciencias Politicas y Sociales,Postitulo Notariado,24,22,46,0,0,0,46,0,0,0,Derecho y Ciencias Sociales
2014,UNP,P,Derecho Ciencias Politicas y Sociales,Actualizacion en Gestion y Direccion de Recursos,42,33,75,0,0,0,75,0,0,0,Derecho y Ciencias Sociales
2014,UNP,P,Derecho Ciencias Politicas y Sociales,Actualizacion en Peritaje y Criminalistica Forense,53,15,68,0,0,0,68,0,0,0,Derecho y Ciencias Sociales
2014,UNP,P,Escuela de Postgrado,Maestria en Evaluacion de Impacto y Gestion Ambiental,17,14,31,0,0,0,31,0,0,0,Multidisciplinaria
2014,UNP,P,Escuela de Postgrado,Actualizacion en Derecho Procesal Laboral,39,18,57,0,0,0,57,0,0,0,Derecho y Ciencias Sociales
2014,UNP,P,Escuela de Postgrado,Maestria en Ciencias de la Educacion,9,4,13,7,3,10,23,0,0,0,Educacion y Humanidades
